Country,Year,Avg_Temp,co2,methane,nitrous_oxide,total_ghg,Food_Production_Tonnes,Temp_Category,Carbon_Intensity_Index
Bolivia,2004,2.0,2.0,2.0,3.0,3.0,2.0,Hot,1.4598675652375448e-06
Bolivia,2005,2.0,2.0,2.0,3.0,3.0,2.0,Hot,1.379854393671503e-06
Bolivia,2006,2.0,2.0,2.0,3.0,3.0,2.0,Hot,1.5935310144481045e-06
Bolivia,2007,2.0,2.0,2.0,3.0,3.0,2.0,Hot,1.598964047845097e-06
Bolivia,2008,2.0,2.0,2.0,3.0,3.0,1.0,Hot,2.016655953089605e-06
Bolivia,2009,2.0,2.0,2.0,3.0,3.0,1.0,Hot,1.7295301285285392e-06
Bolivia,2010,2.0,2.0,3.0,3.0,3.0,1.0,Hot,1.812822214001492e-06
Bolivia,2011,2.0,2.0,3.0,3.0,3.0,1.0,Hot,1.9548987043874897e-06
Bolivia,2012,2.0,2.0,3.0,3.0,3.0,1.0,Hot,1.935418939845716e-06
Bolivia,2013,1.0,2.0,3.0,3.0,3.0,1.0,Hot,1.959190167738254e-06
Bosnia And Herzegovina,2000,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,2.652815300885049e-07
Bosnia And Herzegovina,2001,1.0,2.0,1.0,0.0,1.0,1.0,Moderate,2.858730824855016e-07
Bosnia And Herzegovina,2002,1.0,2.0,1.0,0.0,1.0,1.0,Moderate,3.046571799263229e-07
Bosnia And Herzegovina,2003,1.0,2.0,1.0,0.0,1.0,1.0,Moderate,3.281442642171979e-07
Bosnia And Herzegovina,2004,0.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.458252833062251e-07
Bosnia And Herzegovina,2005,0.0,2.0,1.0,1.0,1.0,1.0,Moderate,5.443868759825051e-07
Bosnia And Herzegovina,2006,0.0,2.0,1.0,1.0,1.0,1.0,Moderate,5.954023178468574e-07
Bosnia And Herzegovina,2007,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,6.307179114302673e-07
Bosnia And Herzegovina,2008,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,6.702665175366129e-07
Bosnia And Herzegovina,2009,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,7.105809444555092e-07
Bosnia And Herzegovina,2010,0.0,2.0,1.0,1.0,1.0,1.0,Moderate,6.903171792726941e-07
Bosnia And Herzegovina,2011,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,6.714662144078388e-07
Bosnia And Herzegovina,2012,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,5.33427318616886e-07
Bosnia And Herzegovina,2013,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,4.2486693481432987e-07
Botswana,2000,2.0,1.0,1.0,2.0,1.0,2.0,Hot,1.444540328805687e-07
Botswana,2001,2.0,1.0,1.0,2.0,1.0,2.0,Hot,1.7349660053519625e-07
Botswana,2002,2.0,1.0,1.0,2.0,1.0,2.0,Hot,1.5482732001034392e-07
Botswana,2003,2.0,1.0,1.0,1.0,0.0,2.0,Hot,7.70007511784871e-08
Botswana,2004,2.0,1.0,1.0,1.0,0.0,2.0,Hot,7.819092317987389e-08
Botswana,2005,2.0,1.0,1.0,1.0,0.0,2.0,Hot,9.19617574164986e-08
Botswana,2006,2.0,1.0,1.0,2.0,1.0,2.0,Hot,1.0922469150844046e-07
Botswana,2007,2.0,1.0,1.0,2.0,1.0,2.0,Hot,1.270712201261024e-07
Botswana,2008,2.0,1.0,1.0,3.0,1.0,2.0,Hot,1.9475523430343558e-07
Botswana,2009,2.0,1.0,1.0,1.0,1.0,2.0,Hot,9.924942215374201e-08
Botswana,2010,2.0,1.0,2.0,3.0,1.0,3.0,Hot,2.0111481945794118e-07
Botswana,2011,2.0,1.0,2.0,3.0,1.0,2.0,Hot,2.402263360494425e-07
Botswana,2012,2.0,1.0,1.0,2.0,1.0,2.0,Hot,1.5718610152359954e-07
Botswana,2013,2.0,1.0,1.0,2.0,1.0,2.0,Hot,1.727695015353235e-07
Brazil,2000,3.0,4.0,4.0,4.0,4.0,1.0,Hot,5.283291608040537e-05
Brazil,2001,3.0,4.0,4.0,4.0,4.0,1.0,Hot,4.4568145931356176e-05
Brazil,2002,3.0,4.0,4.0,4.0,4.0,1.0,Hot,5.26472856082709e-05
Brazil,2003,3.0,4.0,4.0,4.0,4.0,1.0,Hot,5.440916082001016e-05
Brazil,2004,3.0,4.0,4.0,4.0,4.0,1.0,Hot,5.538311927552446e-05
Brazil,2005,3.0,4.0,4.0,4.0,4.0,1.0,Hot,5.681708626013352e-05
Brazil,2006,3.0,4.0,4.0,4.0,4.0,1.0,Hot,4.5994920657790713e-05
Brazil,2007,3.0,4.0,4.0,4.0,4.0,1.0,Hot,3.744388984366819e-05
Brazil,2008,3.0,4.0,4.0,4.0,4.0,2.0,Hot,3.3001303944842464e-05
Brazil,2009,3.0,4.0,4.0,4.0,4.0,1.0,Hot,3.671801447934624e-05
Brazil,2010,3.0,4.0,4.0,4.0,4.0,1.0,Hot,3.375592453084305e-05
Brazil,2011,3.0,4.0,4.0,4.0,4.0,1.0,Hot,3.344196978253412e-05
Brazil,2012,3.0,4.0,4.0,4.0,4.0,2.0,Hot,2.4591001991321224e-05
Brazil,2013,3.0,4.0,4.0,4.0,4.0,2.0,Hot,2.411656269337144e-05
Bulgaria,2000,1.0,3.0,2.0,2.0,2.0,1.0,Moderate,1.234806507316711e-06
Bulgaria,2001,1.0,3.0,2.0,2.0,2.0,1.0,Moderate,1.064241911278778e-06
Bulgaria,2002,1.0,3.0,2.0,2.0,2.0,1.0,Moderate,8.176461379446279e-07
Bulgaria,2003,0.0,3.0,2.0,2.0,2.0,1.0,Moderate,9.145200297720948e-07
Bulgaria,2004,0.0,3.0,2.0,2.0,2.0,1.0,Moderate,8.501057900186797e-07
Bulgaria,2005,0.0,3.0,2.0,2.0,2.0,1.0,Moderate,8.592543102058743e-07
Bulgaria,2006,0.0,3.0,2.0,2.0,2.0,1.0,Moderate,8.530734063784777e-07
Bulgaria,2007,1.0,3.0,2.0,2.0,2.0,2.0,Moderate,8.173957565358209e-07
Bulgaria,2008,1.0,3.0,2.0,2.0,2.0,2.0,Moderate,6.998160114853694e-07
Bulgaria,2009,1.0,3.0,2.0,2.0,2.0,2.0,Moderate,5.821591676289843e-07
Bulgaria,2010,1.0,3.0,1.0,2.0,2.0,2.0,Moderate,6.841507123065521e-07
Bulgaria,2011,0.0,3.0,2.0,2.0,2.0,2.0,Moderate,8.049188874167048e-07
Bulgaria,2012,1.0,3.0,1.0,2.0,2.0,2.0,Moderate,7.041856925232576e-07
Bulgaria,2013,1.0,2.0,1.0,2.0,2.0,2.0,Moderate,5.704271872907279e-07
Burkina Faso,2000,4.0,0.0,2.0,2.0,1.0,1.0,Hot,8.173052421580064e-07
Burkina Faso,2001,4.0,0.0,2.0,2.0,1.0,1.0,Hot,6.966710803502102e-07
Burkina Faso,2002,4.0,0.0,2.0,2.0,1.0,1.0,Hot,5.678045438608947e-07
Burkina Faso,2003,4.0,0.0,2.0,3.0,1.0,1.0,Hot,6.478366507040889e-07
Burkina Faso,2004,4.0,0.0,2.0,3.0,1.0,1.0,Hot,6.850235279209135e-07
Burkina Faso,2005,4.0,0.0,2.0,3.0,1.0,1.0,Hot,6.667168212982484e-07
Burkina Faso,2006,4.0,0.0,2.0,3.0,2.0,1.0,Hot,7.839247541725997e-07
Burkina Faso,2007,4.0,0.0,2.0,3.0,2.0,1.0,Hot,6.426744906275785e-07
Burkina Faso,2008,4.0,0.0,2.0,3.0,2.0,2.0,Hot,5.659891645494515e-07
Burkina Faso,2009,4.0,0.0,2.0,3.0,2.0,2.0,Hot,5.129233283274939e-07
Burkina Faso,2010,4.0,1.0,2.0,3.0,2.0,2.0,Hot,6.100059021501707e-07
Burkina Faso,2011,4.0,1.0,2.0,3.0,2.0,2.0,Hot,6.132736764276875e-07
Burkina Faso,2012,4.0,1.0,2.0,3.0,2.0,2.0,Hot,6.042077140245653e-07
Burkina Faso,2013,4.0,1.0,2.0,3.0,2.0,2.0,Hot,5.872851301672194e-07
Burundi,2000,1.0,0.0,0.0,0.0,0.0,3.0,Hot,2.7216999226876324e-08
Burundi,2001,1.0,0.0,0.0,0.0,0.0,3.0,Hot,2.65098874287978e-08
Burundi,2002,2.0,0.0,0.0,0.0,0.0,4.0,Hot,2.2251290867033293e-08
Burundi,2003,2.0,0.0,0.0,0.0,0.0,4.0,Hot,2.259794740334592e-08
Burundi,2004,2.0,0.0,0.0,0.0,0.0,4.0,Hot,1.8007686201795906e-08
Burundi,2005,2.0,0.0,0.0,0.0,0.0,4.0,Hot,2.0057000550443973e-08
Burundi,2006,2.0,0.0,0.0,0.0,0.0,4.0,Hot,2.1731891896228334e-08
Burundi,2007,1.0,0.0,0.0,0.0,0.0,4.0,Hot,2.18032175350279e-08
Burundi,2008,1.0,0.0,0.0,0.0,0.0,4.0,Hot,2.269345963746324e-08
Burundi,2009,2.0,0.0,0.0,0.0,0.0,4.0,Hot,2.3411569995405137e-08
Burundi,2010,2.0,0.0,0.0,1.0,0.0,4.0,Hot,2.5098373287560347e-08
Burundi,2011,1.0,0.0,0.0,1.0,0.0,4.0,Hot,2.7605473724425282e-08
Burundi,2012,2.0,0.0,0.0,1.0,0.0,4.0,Hot,2.559858449879357e-08
Burundi,2013,2.0,0.0,1.0,1.0,0.0,4.0,Hot,2.8405905465262508e-08
Cambodia,2000,4.0,1.0,2.0,2.0,2.0,3.0,Hot,3.261521760692187e-07
Cambodia,2001,4.0,1.0,2.0,2.0,2.0,3.0,Hot,3.0621275763654254e-07
Cambodia,2002,4.0,1.0,2.0,2.0,2.0,3.0,Hot,2.8339399124342565e-07
Cambodia,2003,4.0,1.0,2.0,2.0,2.0,3.0,Hot,3.065036299207261e-07
Cambodia,2004,4.0,1.0,2.0,2.0,2.0,3.0,Hot,3.023273019752432e-07
Cambodia,2005,4.0,1.0,2.0,2.0,2.0,3.0,Hot,2.600511684002981e-07
Cambodia,2006,4.0,1.0,2.0,2.0,2.0,3.0,Hot,2.2788764878307082e-07
Cambodia,2007,4.0,1.0,2.0,2.0,2.0,3.0,Hot,2.194842170710474e-07
Cambodia,2008,3.0,1.0,2.0,2.0,2.0,3.0,Hot,2.2003327233733278e-07
Cambodia,2009,4.0,1.0,2.0,2.0,2.0,3.0,Hot,2.6170097942545774e-07
Cambodia,2010,4.0,1.0,2.0,2.0,2.0,3.0,Hot,2.800519073528047e-07
Cambodia,2011,4.0,1.0,3.0,2.0,2.0,3.0,Hot,3.18069758682205e-07
Cambodia,2012,4.0,1.0,2.0,2.0,2.0,3.0,Hot,3.426596275446606e-07
Cambodia,2013,4.0,1.0,2.0,2.0,2.0,3.0,Hot,3.492049478042519e-07
Cameroon,2000,2.0,1.0,2.0,2.0,2.0,2.0,Hot,6.31740880440984e-07
Cameroon,2001,2.0,1.0,2.0,2.0,2.0,2.0,Hot,5.442010618079801e-07
Cameroon,2002,3.0,1.0,2.0,2.0,2.0,2.0,Hot,5.300529480994819e-07
Cameroon,2003,3.0,1.0,2.0,2.0,2.0,2.0,Hot,5.550758018056888e-07
Cameroon,2004,3.0,1.0,2.0,2.0,2.0,2.0,Hot,5.199419176184689e-07
Cameroon,2005,3.0,1.0,2.0,2.0,2.0,2.0,Hot,5.022998497477822e-07
Cameroon,2006,3.0,1.0,2.0,2.0,2.0,3.0,Hot,4.4108145294060473e-07
Cameroon,2007,3.0,2.0,2.0,2.0,2.0,3.0,Hot,4.6969542561660563e-07
Cameroon,2008,3.0,2.0,2.0,2.0,3.0,3.0,Hot,6.10932567811909e-07
Cameroon,2009,3.0,2.0,2.0,2.0,3.0,3.0,Hot,7.071664620686869e-07
Cameroon,2010,3.0,2.0,2.0,2.0,2.0,3.0,Hot,5.305192259586347e-07
Cameroon,2011,3.0,2.0,2.0,2.0,2.0,3.0,Hot,4.650879179228196e-07
Cameroon,2012,3.0,2.0,2.0,2.0,2.0,3.0,Hot,3.865170821109065e-07
Cameroon,2013,3.0,2.0,2.0,2.0,2.0,3.0,Hot,4.220506369640704e-07
Canada,2000,0.0,4.0,4.0,4.0,4.0,3.0,Cold,6.554133151657712e-06
Canada,2001,0.0,4.0,4.0,4.0,4.0,3.0,Cold,6.121357956190395e-06
Canada,2002,0.0,4.0,4.0,4.0,4.0,3.0,Cold,5.820109437992421e-06
Canada,2003,0.0,4.0,4.0,4.0,4.0,3.0,Cold,6.155960522764331e-06
Canada,2004,0.0,4.0,4.0,4.0,4.0,3.0,Cold,6.10673441840868e-06
Canada,2005,0.0,4.0,4.0,4.0,4.0,3.0,Cold,5.964750439017855e-06
Canada,2006,0.0,4.0,4.0,4.0,4.0,3.0,Cold,5.367570833436266e-06
Canada,2007,0.0,4.0,4.0,4.0,4.0,3.0,Cold,5.111529942767256e-06
Canada,2008,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.931784799748259e-06
Canada,2009,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.275249842119309e-06
Canada,2010,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.122082132722901e-06
Canada,2011,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.325865709179974e-06
Canada,2012,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.347621712772847e-06
Canada,2013,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.232863470485963e-06
Cape Verde,2000,2.0,0.0,0.0,0.0,0.0,1.0,Hot,1.0106288740273072e-08
Cape Verde,2001,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.220573302590176e-08
Cape Verde,2002,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.4368270953657665e-08
Cape Verde,2003,2.0,0.0,0.0,0.0,0.0,1.0,Hot,1.32072790813938e-08
Cape Verde,2004,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.172281691619511e-08
Cape Verde,2005,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.2697770584096965e-08
Cape Verde,2006,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.3904867988570892e-08
Cape Verde,2007,2.0,0.0,0.0,0.0,0.0,1.0,Hot,1.8462522147070137e-08
Cape Verde,2008,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.5034516565450638e-08
Cape Verde,2009,2.0,0.0,0.0,0.0,0.0,1.0,Hot,2.267861733686179e-08
Cape Verde,2010,3.0,0.0,0.0,0.0,0.0,1.0,Hot,2.3218010763139922e-08
Cape Verde,2011,3.0,0.0,0.0,0.0,0.0,1.0,Hot,2.1033374910417413e-08
Cape Verde,2012,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.865742705200806e-08
Cape Verde,2013,2.0,0.0,0.0,0.0,0.0,1.0,Hot,1.5623677672428922e-08
Central African Republic,2000,3.0,0.0,2.0,3.0,1.0,3.0,Hot,2.0205247998697177e-07
Central African Republic,2001,3.0,0.0,2.0,3.0,1.0,2.0,Hot,2.723472509903545e-07
Central African Republic,2002,3.0,0.0,1.0,3.0,1.0,2.0,Hot,2.2858058871017946e-07
Central African Republic,2003,3.0,0.0,2.0,3.0,1.0,1.0,Hot,9.521735110499164e-07
Central African Republic,2004,3.0,0.0,2.0,3.0,1.0,0.0,Hot,9.554126117764022e-07
Central African Republic,2005,3.0,0.0,2.0,3.0,1.0,0.0,Hot,1.0646969175294317e-06
Central African Republic,2006,3.0,0.0,2.0,3.0,1.0,0.0,Hot,1.007408050531913e-06
Central African Republic,2007,3.0,0.0,2.0,3.0,1.0,1.0,Hot,9.926575628209666e-07
Central African Republic,2008,3.0,0.0,2.0,3.0,1.0,1.0,Hot,1.1113347584059771e-06
Central African Republic,2009,3.0,0.0,2.0,3.0,1.0,1.0,Hot,8.165219806426034e-07
Central African Republic,2010,3.0,0.0,2.0,3.0,1.0,1.0,Hot,8.296085565468835e-07
Central African Republic,2011,3.0,0.0,2.0,3.0,1.0,1.0,Hot,8.131037144930146e-07
Central African Republic,2012,3.0,0.0,2.0,3.0,1.0,1.0,Hot,7.004710793248719e-07
Central African Republic,2013,3.0,0.0,2.0,3.0,1.0,1.0,Hot,7.396616889229817e-07
Chad,2000,4.0,0.0,3.0,3.0,2.0,2.0,Hot,3.79547104557037e-07
Chad,2001,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.191414024881801e-07
Chad,2002,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.328462988400409e-07
Chad,2003,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.579559581771014e-07
Chad,2004,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.6406278472344426e-07
Chad,2005,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.377225823799025e-07
Chad,2006,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.264393440811746e-07
Chad,2007,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.468392071403316e-07
Chad,2008,4.0,0.0,3.0,3.0,2.0,3.0,Hot,3.745926518857485e-07
Chad,2009,4.0,0.0,3.0,3.0,2.0,3.0,Hot,4.314387344619653e-07
Chad,2010,4.0,0.0,3.0,3.0,2.0,3.0,Hot,4.185122508755758e-07
Chad,2011,4.0,0.0,3.0,3.0,3.0,3.0,Hot,4.919176564667643e-07
Chad,2012,4.0,0.0,3.0,3.0,3.0,3.0,Hot,5.249146160794211e-07
Chad,2013,4.0,1.0,3.0,3.0,3.0,3.0,Hot,5.174849563655811e-07
Chile,2000,0.0,3.0,3.0,3.0,3.0,3.0,Cold,4.838803968565944e-07
Chile,2001,0.0,3.0,3.0,3.0,3.0,3.0,Cold,4.790221288435904e-07
Chile,2002,0.0,3.0,3.0,3.0,3.0,3.0,Cold,4.651080824385298e-07
Chile,2003,0.0,3.0,3.0,3.0,3.0,3.0,Moderate,5.062603395031385e-07
Chile,2004,0.0,3.0,3.0,3.0,3.0,3.0,Moderate,5.215705706199096e-07
Chile,2005,0.0,3.0,3.0,3.0,3.0,3.0,Cold,5.148618743785298e-07
Chile,2006,0.0,3.0,3.0,3.0,3.0,3.0,Moderate,4.687841579234453e-07
Chile,2007,0.0,3.0,3.0,3.0,3.0,3.0,Cold,5.378084697696828e-07
Chile,2008,0.0,3.0,3.0,3.0,3.0,3.0,Moderate,5.16669900089154e-07
Chile,2009,0.0,3.0,3.0,3.0,3.0,3.0,Cold,4.931114625578603e-07
Chile,2010,0.0,3.0,2.0,3.0,3.0,4.0,Cold,4.848239167776965e-07
Chile,2011,0.0,3.0,2.0,3.0,3.0,3.0,Moderate,5.693064068388438e-07
Chile,2012,0.0,3.0,3.0,3.0,3.0,3.0,Moderate,6.272029790426921e-07
Chile,2013,0.0,3.0,2.0,3.0,3.0,3.0,Cold,5.804816288288918e-07
China,2000,0.0,4.0,4.0,4.0,4.0,3.0,Cold,3.0044919270782098e-05
China,2001,0.0,4.0,4.0,4.0,4.0,3.0,Cold,2.8169664016196477e-05
China,2002,0.0,4.0,4.0,4.0,4.0,3.0,Cold,2.984679275350706e-05
China,2003,0.0,4.0,4.0,4.0,4.0,3.0,Cold,3.46696372252464e-05
China,2004,0.0,4.0,4.0,4.0,4.0,3.0,Cold,3.504861450740118e-05
China,2005,0.0,4.0,4.0,4.0,4.0,3.0,Cold,3.65316636528373e-05
China,2006,0.0,4.0,4.0,4.0,4.0,3.0,Cold,3.832490131024629e-05
China,2007,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.86365974940325e-05
China,2008,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.880698637959436e-05
China,2009,0.0,4.0,4.0,4.0,4.0,3.0,Cold,5.116851528283369e-05
China,2010,0.0,4.0,4.0,4.0,4.0,3.0,Cold,5.175041104826096e-05
China,2011,0.0,4.0,4.0,4.0,4.0,3.0,Cold,5.1248484263466005e-05
China,2012,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.844552282910261e-05
China,2013,0.0,4.0,4.0,4.0,4.0,3.0,Cold,4.682546929819312e-05
Colombia,2000,3.0,3.0,4.0,3.0,3.0,3.0,Hot,1.286615386778585e-06
Colombia,2001,3.0,3.0,4.0,3.0,3.0,3.0,Hot,1.189701263932352e-06
Colombia,2002,3.0,3.0,4.0,3.0,3.0,3.0,Hot,1.4058807211954634e-06
Colombia,2003,3.0,3.0,4.0,3.0,3.0,3.0,Hot,2.0720266485651488e-06
Colombia,2004,3.0,3.0,4.0,3.0,3.0,3.0,Hot,1.45479473755586e-06
Colombia,2005,3.0,3.0,4.0,3.0,3.0,3.0,Hot,1.1970483309058934e-06
Colombia,2006,3.0,3.0,4.0,3.0,3.0,2.0,Hot,1.5058309404576577e-06
Colombia,2007,3.0,3.0,4.0,3.0,3.0,2.0,Hot,1.5234509682279117e-06
Colombia,2008,3.0,3.0,4.0,3.0,3.0,3.0,Hot,1.2685862650779756e-06
Colombia,2009,3.0,3.0,4.0,3.0,3.0,3.0,Hot,1.323880997698156e-06
Colombia,2010,3.0,3.0,4.0,3.0,3.0,2.0,Hot,1.4079440966734704e-06
Colombia,2011,3.0,3.0,4.0,3.0,3.0,2.0,Hot,2.270302751689985e-06
Colombia,2012,3.0,3.0,4.0,3.0,4.0,3.0,Hot,3.366387196513148e-06
Colombia,2013,3.0,3.0,4.0,3.0,3.0,2.0,Hot,2.5192127347674057e-06
Comoros,2000,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.2270931141459036e-08
Comoros,2001,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.1512820875069838e-08
Comoros,2002,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.0735223504764286e-08
Comoros,2003,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.0828799995647933e-08
Comoros,2004,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.0861860572452297e-08
Comoros,2005,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.0119511918694597e-08
Comoros,2006,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.1092317430077245e-08
Comoros,2007,3.0,0.0,0.0,0.0,0.0,1.0,Hot,9.3518396511129e-09
Comoros,2008,3.0,0.0,0.0,0.0,0.0,1.0,Hot,9.096424793209423e-09
Comoros,2009,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.4832441135851196e-08
Comoros,2010,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.4871106927084448e-08
Comoros,2011,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.5094293822223898e-08
Comoros,2012,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.526209300597381e-08
Comoros,2013,3.0,0.0,0.0,0.0,0.0,1.0,Hot,1.5598510335625283e-08
Congo,2000,2.0,1.0,2.0,1.0,2.0,3.0,Hot,2.679127744112245e-07
Congo,2001,2.0,1.0,2.0,0.0,1.0,3.0,Hot,2.1245301122518447e-07
Congo,2002,3.0,1.0,2.0,0.0,1.0,3.0,Hot,1.6714301903442405e-07
Congo,2003,3.0,1.0,2.0,1.0,1.0,3.0,Hot,1.8352564372441265e-07
Congo,2004,3.0,1.0,2.0,1.0,1.0,3.0,Hot,1.59827456005832e-07
Congo,2005,3.0,1.0,2.0,1.0,1.0,3.0,Hot,1.7149369672211589e-07
Congo,2006,3.0,1.0,2.0,1.0,1.0,3.0,Hot,1.7027088531563678e-07
Congo,2007,3.0,1.0,2.0,1.0,1.0,3.0,Hot,1.8810451080195057e-07
Congo,2008,3.0,1.0,2.0,1.0,1.0,3.0,Hot,1.8757285206705166e-07
Congo,2009,3.0,1.0,2.0,1.0,1.0,3.0,Hot,1.966261559511483e-07
Congo,2010,3.0,1.0,2.0,1.0,2.0,3.0,Hot,2.306514031386493e-07
Congo,2011,2.0,1.0,2.0,1.0,2.0,3.0,Hot,2.2951308594398e-07
Congo,2012,3.0,1.0,2.0,1.0,2.0,3.0,Hot,2.1143528309287045e-07
Congo,2013,3.0,1.0,2.0,1.0,2.0,3.0,Hot,2.0359675785762264e-07
Costa Rica,2000,3.0,1.0,1.0,1.0,1.0,4.0,Hot,6.112529973568075e-08
Costa Rica,2001,3.0,1.0,1.0,1.0,1.0,3.0,Hot,6.501621607276646e-08
Costa Rica,2002,3.0,1.0,1.0,1.0,1.0,3.0,Hot,7.50276569554044e-08
Costa Rica,2003,3.0,1.0,1.0,1.0,1.0,3.0,Hot,7.837935809958883e-08
Costa Rica,2004,3.0,1.0,1.0,1.0,1.0,3.0,Hot,5.75673110879567e-08
Costa Rica,2005,3.0,1.0,1.0,1.0,1.0,3.0,Hot,5.6611571476919614e-08
Costa Rica,2006,3.0,1.0,1.0,1.0,1.0,3.0,Hot,5.609680853348018e-08
Costa Rica,2007,3.0,2.0,1.0,1.0,1.0,3.0,Hot,7.036263665560629e-08
Costa Rica,2008,3.0,2.0,1.0,1.0,1.0,3.0,Hot,8.711060647073176e-08
Costa Rica,2009,3.0,2.0,1.0,1.0,1.0,3.0,Hot,8.316561839986068e-08
Costa Rica,2010,3.0,2.0,1.0,1.0,1.0,3.0,Hot,7.244930241492728e-08
Costa Rica,2011,3.0,2.0,1.0,1.0,1.0,4.0,Hot,6.163593120010535e-08
Costa Rica,2012,3.0,2.0,1.0,1.0,1.0,3.0,Hot,7.98563762400233e-08
Costa Rica,2013,3.0,2.0,1.0,1.0,1.0,4.0,Hot,6.605428151788516e-08
Croatia,2000,1.0,2.0,0.0,1.0,1.0,4.0,Moderate,6.286546054471208e-08
Croatia,2001,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.540122400842067e-07
Croatia,2002,1.0,2.0,0.0,1.0,1.0,1.0,Moderate,3.2746255372153484e-07
Croatia,2003,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.962004916899973e-07
Croatia,2004,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.765055877036911e-07
Croatia,2005,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.431366213645173e-07
Croatia,2006,1.0,2.0,1.0,2.0,1.0,1.0,Moderate,3.844311086972269e-07
Croatia,2007,1.0,2.0,1.0,2.0,1.0,1.0,Moderate,4.233870290421651e-07
Croatia,2008,1.0,2.0,1.0,2.0,1.0,1.0,Moderate,3.563748890678728e-07
Croatia,2009,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.5004244200659865e-07
Croatia,2010,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.467708692611277e-07
Croatia,2011,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.143012819126459e-07
Croatia,2012,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,4.093592651439706e-07
Croatia,2013,1.0,2.0,1.0,1.0,1.0,1.0,Moderate,3.149168196979702e-07
Cuba,2000,3.0,2.0,2.0,2.0,2.0,4.0,Hot,2.455002730742672e-07
Cuba,2001,3.0,2.0,2.0,2.0,2.0,3.0,Hot,3.359122107498735e-07
Cuba,2002,3.0,2.0,2.0,2.0,2.0,3.0,Hot,2.75158822162711e-07
Cuba,2003,3.0,2.0,2.0,2.0,2.0,3.0,Hot,2.5308312789187106e-07
Cuba,2004,3.0,2.0,2.0,2.0,2.0,3.0,Hot,2.551464582268624e-07
Cuba,2005,3.0,2.0,2.0,2.0,2.0,3.0,Hot,2.400882902239891e-07
Cuba,2006,3.0,2.0,2.0,2.0,1.0,3.0,Hot,2.3727067946360213e-07
Cuba,2007,3.0,2.0,2.0,2.0,1.0,3.0,Hot,2.0888467803217206e-07
Cuba,2008,3.0,2.0,2.0,2.0,1.0,3.0,Hot,1.9482184816828745e-07
Cuba,2009,3.0,2.0,2.0,2.0,1.0,3.0,Hot,1.9249150646320093e-07
Cuba,2010,3.0,2.0,2.0,2.0,2.0,3.0,Hot,2.066069124634935e-07
Cuba,2011,3.0,2.0,2.0,2.0,1.0,3.0,Hot,1.484968584110876e-07
Cuba,2012,3.0,2.0,2.0,2.0,1.0,3.0,Hot,1.7550575891947756e-07
